date,city,temperature_c,humidity_percent,rainfall_mm
2024-12-25,Porto,6.9,78.7,0.4
2024-12-26,Porto,7.1,88.3,4.0
2024-12-27,Porto,4.4,83.6,5.9
2024-12-28,Porto,7.8,75.9,1.1
2024-12-29,Porto,8.3,78.1,0.2
2024-12-30,Porto,7.2,76.4,2.9
2024-12-31,Porto,8.1,81.3,4.6
2025-01-01,Porto,9.8,94.1,3.9
2025-01-02,Porto,4.8,87.5,1.5
2025-01-03,Porto,14.1,81.5,0.5
2025-01-04,Porto,12.6,73.8,15.6
2025-01-05,Porto,4.8,85.1,8.9
2025-01-06,Porto,9.0,90.7,10.2
2025-01-07,Porto,6.2,90.3,5.8
2025-01-08,Porto,6.6,87.3,1.1
2025-01-09,Porto,8.4,83.7,7.5
2025-01-10,Porto,9.6,82.9,1.7
2025-01-11,Porto,12.3,82.2,2.8
2025-01-12,Porto,10.6,89.8,7.7
2025-01-13,Porto,9.9,76.9,4.8
2025-01-14,Porto,8.8,69.9,15.4
2025-01-15,Porto,5.8,86.5,0.6
2025-01-16,Porto,3.5,80.4,2.4
2025-01-17,Porto,12.1,94.2,9.8
2025-01-18,Porto,9.3,85.0,1.0
2025-01-19,Porto,10.0,87.4,8.8
2025-01-20,Porto,7.4,72.6,0.7
2025-01-21,Porto,8.1,80.3,12.5
2025-01-22,Porto,7.9,93.8,2.9
2025-01-23,Porto,8.3,86.8,0.2
2025-01-24,Porto,8.9,74.8,5.3
2025-01-25,Porto,9.8,94.1,2.5
2025-01-26,Porto,9.9,79.9,9.6
2025-01-27,Porto,6.3,86.7,2.4
2025-01-28,Porto,8.5,86.4,9.3
2025-01-29,Porto,8.6,66.8,1.9
2025-01-30,Porto,9.9,80.3,1.5
2025-01-31,Porto,9.1,63.1,9.5
2025-02-01,Porto,8.8,83.2,2.9
2025-02-02,Porto,14.2,85.9,8.4
2025-02-03,Porto,12.0,70.9,3.1
2025-02-04,Porto,8.2,86.7,5.1
2025-02-05,Porto,8.1,83.0,15.9
2025-02-06,Porto,11.0,85.0,1.1
2025-02-07,Porto,9.5,65.0,7.5
2025-02-08,Porto,11.4,74.4,17.0
2025-02-09,Porto,14.3,78.4,3.7
2025-02-10,Porto,8.1,79.8,6.2
2025-02-11,Porto,10.3,78.6,7.9
2025-02-12,Porto,12.5,81.8,6.8
2025-02-13,Porto,9.8,86.6,3.4
2025-02-14,Porto,9.8,73.7,5.4
2025-02-15,Porto,11.0,85.6,12.2
2025-02-16,Porto,13.2,77.1,0.5
2025-02-17,Porto,10.5,83.7,3.3
2025-02-18,Porto,15.0,71.8,17.8
2025-02-19,Porto,15.2,77.5,3.1
2025-02-20,Porto,9.5,88.1,1.9
2025-02-21,Porto,8.3,72.3,1.9
2025-02-22,Porto,11.1,69.4,13.0
2025-02-23,Porto,12.4,83.0,16.8
2025-02-24,Porto,11.2,69.3,5.3
2025-02-25,Porto,12.2,77.0,4.7
2025-02-26,Porto,12.3,81.5,3.8
2025-02-27,Porto,14.7,72.6,5.8
2025-02-28,Porto,7.8,74.6,1.2
2025-03-01,Porto,13.9,74.2,1.5
2025-03-02,Porto,17.9,60.3,4.8
2025-03-03,Porto,11.7,74.5,2.8
2025-03-04,Porto,12.3,59.9,10.6
2025-03-05,Porto,11.6,75.1,10.2
2025-03-06,Porto,16.1,77.2,7.4
2025-03-07,Porto,12.5,77.4,0.2
2025-03-08,Porto,14.5,78.7,2.7
2025-03-09,Porto,12.7,75.2,4.0
2025-03-10,Porto,13.4,63.9,1.1
2025-03-11,Porto,12.4,79.0,1.2
2025-03-12,Porto,13.0,71.1,2.8
2025-03-13,Porto,18.3,74.5,2.6
2025-03-14,Porto,11.1,82.8,0.6
2025-03-15,Porto,14.7,54.2,0.9
2025-03-16,Porto,13.1,74.0,9.0
2025-03-17,Porto,13.6,71.1,1.7
2025-03-18,Porto,15.8,52.6,6.7
2025-03-19,Porto,15.5,79.6,0.4
2025-03-20,Porto,15.0,54.9,3.2
2025-03-21,Porto,16.1,71.4,3.1
2025-03-22,Porto,14.4,72.2,0.6
2025-03-23,Porto,14.0,74.3,4.2
2025-03-24,Porto,18.6,77.7,0.5
2025-03-25,Porto,16.3,55.4,0.2
2025-03-26,Porto,13.1,62.3,0.8
2025-03-27,Porto,14.2,77.2,4.6
2025-03-28,Porto,12.6,64.7,4.4
2025-03-29,Porto,15.1,65.3,2.7
2025-03-30,Porto,21.4,70.8,4.1
2025-03-31,Porto,14.1,66.8,9.6
2025-04-01,Porto,16.6,62.9,0.4
2025-04-02,Porto,16.6,70.9,1.4
2025-04-03,Porto,17.8,58.5,1.5
2025-04-04,Porto,20.8,61.2,0.3
2025-04-05,Porto,18.9,47.4,2.6
2025-04-06,Porto,15.2,64.2,0.6
2025-04-07,Porto,13.6,71.6,0.7
2025-04-08,Porto,19.9,66.7,0.2
2025-04-09,Porto,21.5,69.5,0.5
2025-04-10,Porto,16.4,66.5,3.8
2025-04-11,Porto,17.1,72.6,0.8
2025-04-12,Porto,18.3,73.4,1.8
2025-04-13,Porto,18.4,64.2,1.8
2025-04-14,Porto,20.1,52.4,1.6
2025-04-15,Porto,17.9,67.7,4.5
2025-04-16,Porto,23.6,56.6,3.3
2025-04-17,Porto,19.9,73.7,0.7
2025-04-18,Porto,19.1,59.2,0.3
2025-04-19,Porto,22.2,60.1,2.0
2025-04-20,Porto,19.1,70.0,0.7
2025-04-21,Porto,20.6,63.5,0.7
2025-04-22,Porto,16.7,60.2,0.5
2025-04-23,Porto,21.4,59.1,2.0
2025-04-24,Porto,19.8,61.9,4.7
2025-04-25,Porto,19.9,68.3,2.5
2025-04-26,Porto,20.0,59.0,0.4
2025-04-27,Porto,19.5,58.5,2.1
2025-04-28,Porto,21.8,60.6,1.2
2025-04-29,Porto,22.0,62.5,1.6
2025-04-30,Porto,22.1,54.7,1.8
2025-05-01,Porto,22.7,59.6,0.3
2025-05-02,Porto,26.4,44.5,1.5
2025-05-03,Porto,24.7,65.9,1.5
2025-05-04,Porto,22.3,60.0,0.7
2025-05-05,Porto,20.9,59.8,0.1
2025-05-06,Porto,26.4,56.5,3.2
2025-05-07,Porto,20.9,56.7,1.4
2025-05-08,Porto,23.7,55.5,0.4
2025-05-09,Porto,20.9,56.6,1.2
2025-05-10,Porto,25.8,64.4,0.7
2025-05-11,Porto,24.1,60.0,5.0
2025-05-12,Porto,25.4,49.0,0.3
2025-05-13,Porto,22.0,50.0,1.2
2025-05-14,Porto,21.4,57.6,2.8
2025-05-15,Porto,20.4,52.3,0.7
2025-05-16,Porto,24.1,61.6,1.3
2025-05-17,Porto,21.7,60.4,4.2
2025-05-18,Porto,21.2,49.2,2.5
2025-05-19,Porto,24.8,53.5,2.1
2025-05-20,Porto,20.3,63.3,1.2
2025-05-21,Porto,24.4,46.6,1.8
2025-05-22,Porto,23.6,64.5,2.2
2025-05-23,Porto,23.8,38.4,0.5
2025-05-24,Porto,22.4,46.9,1.9
2025-05-25,Porto,22.6,62.1,2.3
2025-05-26,Porto,22.7,68.5,0.4
2025-05-27,Porto,28.7,51.7,3.6
2025-05-28,Porto,24.8,63.2,0.8
2025-05-29,Porto,26.2,49.1,6.1
2025-05-30,Porto,23.8,53.6,5.1
2025-05-31,Porto,23.7,63.2,0.2
2025-06-01,Porto,25.0,50.1,0.2
2025-06-02,Porto,26.4,50.1,0.3
2025-06-03,Porto,26.1,52.2,2.7
2025-06-04,Porto,28.9,59.3,0.2
2025-06-05,Porto,23.7,56.7,0.9
2025-06-06,Porto,26.4,61.4,1.1
2025-06-07,Porto,23.1,50.7,0.8
2025-06-08,Porto,25.8,51.9,0.9
2025-06-09,Porto,28.9,39.5,1.8
2025-06-10,Porto,23.3,52.2,1.3
2025-06-11,Porto,26.9,44.7,1.7
2025-06-12,Porto,24.6,51.0,1.1
2025-06-13,Porto,25.5,60.3,2.9
2025-06-14,Porto,27.1,67.9,0.2
2025-06-15,Porto,29.0,56.6,5.0
2025-06-16,Porto,24.9,51.7,2.0
2025-06-17,Porto,31.7,59.0,1.3
2025-06-18,Porto,26.3,45.1,2.4
2025-06-19,Porto,28.8,50.4,0.1
2025-06-20,Porto,25.9,52.8,3.7
2025-06-21,Porto,27.6,51.5,1.8
2025-06-22,Porto,26.4,47.9,3.5
2025-06-23,Porto,27.4,55.0,4.8
2025-06-24,Porto,25.7,46.4,0.1
2025-06-25,Porto,28.5,52.9,1.0
2025-06-26,Porto,26.2,57.4,1.7
2025-06-27,Porto,25.0,60.4,0.3
2025-06-28,Porto,28.4,51.9,0.8
2025-06-29,Porto,29.1,54.0,0.4
2025-06-30,Porto,27.6,61.9,1.8
2025-07-01,Porto,26.4,49.6,1.5
2025-07-02,Porto,27.7,57.0,1.2
2025-07-03,Porto,24.4,56.9,1.0
2025-07-04,Porto,27.8,37.4,0.7
2025-07-05,Porto,28.7,56.3,0.6
2025-07-06,Porto,26.6,64.0,2.7
2025-07-07,Porto,26.1,45.6,0.2
2025-07-08,Porto,27.5,49.6,2.1
2025-07-09,Porto,24.5,63.0,2.4
2025-07-10,Porto,24.1,59.8,2.6
2025-07-11,Porto,25.5,45.5,1.2
2025-07-12,Porto,23.9,53.6,4.3
2025-07-13,Porto,25.5,43.8,2.1
2025-07-14,Porto,22.4,46.7,1.5
2025-07-15,Porto,22.7,57.3,1.2
2025-07-16,Porto,25.0,65.6,3.4
2025-07-17,Porto,27.5,54.4,0.1
2025-07-18,Porto,23.6,42.6,1.6
2025-07-19,Porto,26.5,56.8,2.2
2025-07-20,Porto,26.7,47.1,2.3
2025-07-21,Porto,27.1,52.6,2.0
2025-07-22,Porto,21.6,57.2,3.5
2025-07-23,Porto,25.4,57.1,0.7
2025-07-24,Porto,26.7,54.9,1.4
2025-07-25,Porto,25.2,51.4,0.9
2025-07-26,Porto,25.2,48.2,1.3
2025-07-27,Porto,23.1,40.8,2.7
2025-07-28,Porto,23.3,59.3,0.4
2025-07-29,Porto,23.8,52.7,2.2
2025-07-30,Porto,24.2,60.0,1.3
2025-07-31,Porto,25.4,61.8,2.9
2025-08-01,Porto,22.0,62.0,1.0
2025-08-02,Porto,23.1,52.1,0.9
2025-08-03,Porto,22.6,61.8,1.6
2025-08-04,Porto,23.8,58.9,1.3
2025-08-05,Porto,23.2,59.5,0.8
2025-08-06,Porto,21.5,74.6,0.4
2025-08-07,Porto,25.8,64.8,2.5
2025-08-08,Porto,25.5,52.5,1.6
2025-08-09,Porto,23.3,53.1,1.7
2025-08-10,Porto,22.1,63.0,1.8
2025-08-11,Porto,21.7,41.5,2.6
2025-08-12,Porto,21.4,61.2,0.7
2025-08-13,Porto,25.8,56.2,0.9
2025-08-14,Porto,22.4,54.2,1.6
2025-08-15,Porto,22.5,56.1,1.4
2025-08-16,Porto,24.7,46.9,3.7
2025-08-17,Porto,22.5,51.2,5.3
2025-08-18,Porto,27.3,58.6,1.7
2025-08-19,Porto,22.5,61.7,1.5
2025-08-20,Porto,26.1,57.2,4.0
2025-08-21,Porto,21.6,56.3,1.4
2025-08-22,Porto,21.6,48.4,0.5
2025-08-23,Porto,24.9,65.1,1.8
2025-08-24,Porto,20.6,57.5,2.7
2025-08-25,Porto,19.6,69.3,0.6
2025-08-26,Porto,22.7,59.0,0.8
2025-08-27,Porto,20.0,56.0,1.2
2025-08-28,Porto,24.0,50.2,0.5
2025-08-29,Porto,23.1,60.6,0.1
2025-08-30,Porto,21.2,59.2,3.1
2025-08-31,Porto,22.9,56.7,3.3
2025-09-01,Porto,15.6,51.9,1.1
2025-09-02,Porto,19.4,50.9,1.1
2025-09-03,Porto,23.4,62.3,4.2
2025-09-04,Porto,25.7,61.4,0.7
2025-09-05,Porto,16.8,57.7,0.1
2025-09-06,Porto,17.8,60.0,2.6
2025-09-07,Porto,21.5,70.5,1.9
2025-09-08,Porto,20.1,51.7,0.7
2025-09-09,Porto,23.4,54.4,0.0
2025-09-10,Porto,17.4,61.8,2.2
2025-09-11,Porto,19.1,61.9,2.5
2025-09-12,Porto,21.5,56.2,2.1
2025-09-13,Porto,20.9,62.8,1.4
2025-09-14,Porto,17.8,63.6,1.6
2025-09-15,Porto,21.0,66.3,0.7
2025-09-16,Porto,20.5,58.3,0.5
2025-09-17,Porto,20.1,49.0,0.5
2025-09-18,Porto,15.8,57.6,1.4
2025-09-19,Porto,17.9,55.3,1.0
2025-09-20,Porto,21.9,77.4,0.8
2025-09-21,Porto,20.4,69.6,5.0
2025-09-22,Porto,13.9,73.9,1.0
2025-09-23,Porto,19.9,71.2,2.8
2025-09-24,Porto,15.9,74.6,0.5
2025-09-25,Porto,16.2,63.9,1.1
2025-09-26,Porto,14.4,73.2,0.1
2025-09-27,Porto,17.4,59.8,1.8
2025-09-28,Porto,16.7,65.9,0.3
2025-09-29,Porto,20.6,68.8,1.8
2025-09-30,Porto,14.2,66.1,0.3
2025-10-01,Porto,18.4,67.2,2.1
2025-10-02,Porto,13.2,58.9,9.5
2025-10-03,Porto,18.2,71.9,2.2
2025-10-04,Porto,17.0,78.4,5.7
2025-10-05,Porto,14.3,73.4,2.0
2025-10-06,Porto,17.5,65.6,1.3
2025-10-07,Porto,15.7,70.6,6.8
2025-10-08,Porto,17.3,73.6,2.4
2025-10-09,Porto,16.7,67.6,5.8
2025-10-10,Porto,19.8,71.7,4.4
2025-10-11,Porto,19.6,61.9,1.9
2025-10-12,Porto,15.8,66.8,2.2
2025-10-13,Porto,15.3,82.0,6.6
2025-10-14,Porto,14.0,75.0,0.6
2025-10-15,Porto,15.1,84.4,12.7
2025-10-16,Porto,12.9,66.4,2.9
2025-10-17,Porto,15.4,75.8,7.7
2025-10-18,Porto,12.8,76.0,1.7
2025-10-19,Porto,11.8,80.0,2.7
2025-10-20,Porto,11.8,75.5,3.0
2025-10-21,Porto,12.9,76.7,2.3
2025-10-22,Porto,13.2,73.5,5.0
2025-10-23,Porto,13.4,74.9,6.1
2025-10-24,Porto,11.5,74.4,6.9
2025-10-25,Porto,10.4,69.4,3.3
2025-10-26,Porto,14.5,73.0,2.9
2025-10-27,Porto,15.2,75.9,6.9
2025-10-28,Porto,13.8,70.2,3.3
2025-10-29,Porto,12.6,80.7,4.4
2025-10-30,Porto,14.5,82.6,4.2
2025-10-31,Porto,12.0,74.6,3.9
2025-11-01,Porto,11.7,70.7,1.3
2025-11-02,Porto,14.9,81.6,5.5
2025-11-03,Porto,12.2,69.2,2.8
2025-11-04,Porto,10.9,80.6,8.4
2025-11-05,Porto,11.5,56.2,3.6
2025-11-06,Porto,15.6,87.1,8.4
2025-11-07,Porto,9.4,69.3,12.5
2025-11-08,Porto,10.6,70.9,0.9
2025-11-09,Porto,11.7,61.8,0.8
2025-11-10,Porto,11.1,74.8,6.6
2025-11-11,Porto,9.8,81.4,2.0
2025-11-12,Porto,8.5,72.2,0.4
2025-11-13,Porto,9.9,81.3,3.5
2025-11-14,Porto,9.9,63.5,5.3
2025-11-15,Porto,11.0,62.5,3.0
2025-11-16,Porto,11.8,77.0,3.7
2025-11-17,Porto,9.8,83.3,1.8
2025-11-18,Porto,6.9,83.6,2.9
2025-11-19,Porto,12.1,78.5,1.7
2025-11-20,Porto,9.3,68.0,8.2
2025-11-21,Porto,16.6,76.1,3.5
2025-11-22,Porto,10.7,69.8,0.5
2025-11-23,Porto,10.9,80.7,2.3
2025-11-24,Porto,8.1,75.0,6.6
2025-11-25,Porto,7.3,79.4,6.7
2025-11-26,Porto,14.1,67.5,8.7
2025-11-27,Porto,7.3,76.4,2.0
2025-11-28,Porto,4.2,90.4,7.9
2025-11-29,Porto,7.1,89.1,3.5
2025-11-30,Porto,5.5,84.3,2.7
2025-12-01,Porto,9.4,85.1,4.6
2025-12-02,Porto,10.2,87.5,12.2
2025-12-03,Porto,11.4,69.8,8.6
2025-12-04,Porto,10.7,91.5,4.6
2025-12-05,Porto,8.7,78.2,9.6
2025-12-06,Porto,4.0,87.8,7.8
2025-12-07,Porto,7.0,73.6,1.7
2025-12-08,Porto,4.6,84.8,4.2
2025-12-09,Porto,10.2,76.9,0.4
2025-12-10,Porto,11.6,84.1,6.5
2025-12-11,Porto,9.6,71.5,8.4
2025-12-12,Porto,4.1,98.0,4.4
2025-12-13,Porto,4.3,86.6,8.1
2025-12-14,Porto,10.3,90.6,6.2
2025-12-15,Porto,5.8,94.2,4.2
2025-12-16,Porto,6.5,78.0,10.0
2025-12-17,Porto,10.0,86.4,6.7
2025-12-18,Porto,5.6,72.7,10.9
2025-12-19,Porto,9.2,84.2,4.9
2025-12-20,Porto,9.7,77.4,10.0
2025-12-21,Porto,8.7,74.5,3.3
2025-12-22,Porto,8.2,88.0,4.2
2025-12-23,Porto,9.8,81.3,3.6
2025-12-24,Porto,9.6,74.3,6.7
2025-12-25,Porto,9.2,90.6,5.1
2025-12-26,Porto,4.1,86.9,8.7
2025-12-27,Porto,7.5,86.0,4.7
2025-12-28,Porto,9.7,92.7,7.0
2025-12-29,Porto,9.6,92.1,9.9
2025-12-30,Porto,4.5,85.8,6.8
2025-12-31,Porto,9.1,93.9,0.3
2023-01-01,Faro,13.1,89.3,3.7
2023-01-02,Faro,11.4,93.6,2.2
2023-01-03,Faro,10.0,84.4,1.5
2023-01-04,Faro,10.6,87.2,0.8
2023-01-05,Faro,15.8,77.3,1.2
2023-01-06,Faro,12.7,73.5,2.3
2023-01-07,Faro,12.5,75.9,2.2
2023-01-08,Faro,14.1,81.4,0.7
2023-01-09,Faro,9.7,95.4,1.4
2023-01-10,Faro,11.3,82.9,2.6
2023-01-11,Faro,11.3,82.4,3.7
2023-01-12,Faro,15.7,82.9,3.4
2023-01-13,Faro,13.8,88.1,0.6
2023-01-14,Faro,11.7,86.5,2.0
2023-01-15,Faro,12.2,83.9,1.0
2023-01-16,Faro,15.6,76.6,0.3
2023-01-17,Faro,14.0,88.3,1.9
2023-01-18,Faro,13.0,78.7,0.4
2023-01-19,Faro,12.0,87.7,1.4
2023-01-20,Faro,10.2,100.0,0.5
2023-01-21,Faro,14.8,82.3,0.5
2023-01-22,Faro,9.7,94.1,1.5
2023-01-23,Faro,9.6,73.8,1.1
2023-01-24,Faro,13.3,84.2,1.6
2023-01-25,Faro,11.8,92.6,0.8
2023-01-26,Faro,12.7,80.9,1.8
2023-01-27,Faro,13.3,77.2,0.5
2023-01-28,Faro,12.2,77.7,0.7
2023-01-29,Faro,13.3,75.6,0.1
2023-01-30,Faro,11.5,81.3,0.6
2023-01-31,Faro,11.3,68.8,2.8
2023-02-01,Faro,16.5,76.7,3.1
2023-02-02,Faro,11.6,76.2,1.0
2023-02-03,Faro,14.3,80.5,0.8
2023-02-04,Faro,13.3,79.2,0.9
2023-02-05,Faro,10.7,73.2,6.2
2023-02-06,Faro,14.4,82.5,2.6
2023-02-07,Faro,18.0,81.6,3.2
2023-02-08,Faro,17.3,79.9,1.6
2023-02-09,Faro,14.4,81.1,0.1
2023-02-10,Faro,16.1,70.0,0.4
2023-02-11,Faro,17.2,74.9,1.3
2023-02-12,Faro,16.9,75.3,0.8
2023-02-13,Faro,12.3,75.4,1.3
2023-02-14,Faro,11.9,73.7,1.9
2023-02-15,Faro,15.1,77.7,1.3
2023-02-16,Faro,15.0,88.7,0.2
2023-02-17,Faro,14.0,75.8,4.4
2023-02-18,Faro,12.5,83.4,0.6
2023-02-19,Faro,14.7,81.0,0.2
2023-02-20,Faro,15.7,75.8,0.3
2023-02-21,Faro,17.0,73.7,0.7
2023-02-22,Faro,19.3,83.8,1.4
2023-02-23,Faro,15.6,67.7,1.0
2023-02-24,Faro,15.8,72.4,0.5
2023-02-25,Faro,13.2,70.2,3.7
2023-02-26,Faro,14.2,78.4,0.7
2023-02-27,Faro,18.0,65.3,2.1
2023-02-28,Faro,15.6,89.4,0.2
2023-03-01,Faro,18.9,70.9,0.6
2023-03-02,Faro,15.0,75.9,2.4
2023-03-03,Faro,18.7,85.0,1.7
2023-03-04,Faro,15.5,56.6,1.9
2023-03-05,Faro,17.5,81.1,0.7
2023-03-06,Faro,20.3,79.2,3.2
2023-03-07,Faro,14.5,79.4,0.6
2023-03-08,Faro,16.7,86.4,0.7
2023-03-09,Faro,14.3,77.2,0.5
2023-03-10,Faro,14.5,74.8,2.2
2023-03-11,Faro,19.2,79.8,0.5
2023-03-12,Faro,16.6,76.9,0.6
2023-03-13,Faro,18.2,80.7,1.8
2023-03-14,Faro,20.2,72.9,0.6
2023-03-15,Faro,14.9,80.7,0.8
2023-03-16,Faro,21.2,72.8,2.5
2023-03-17,Faro,16.9,75.0,1.8
2023-03-18,Faro,21.7,78.3,1.9
2023-03-19,Faro,16.2,79.8,0.0
2023-03-20,Faro,19.4,67.7,1.1
2023-03-21,Faro,18.0,77.1,1.9
2023-03-22,Faro,17.6,70.0,3.6
2023-03-23,Faro,17.7,66.6,2.5
2023-03-24,Faro,22.6,67.8,1.1
2023-03-25,Faro,24.3,62.0,0.7
2023-03-26,Faro,21.3,61.6,4.4
2023-03-27,Faro,21.1,72.6,1.1
2023-03-28,Faro,20.5,72.7,0.5
2023-03-29,Faro,22.3,68.8,0.1
2023-03-30,Faro,24.0,67.5,0.7
2023-03-31,Faro,19.6,60.2,1.7
2023-04-01,Faro,20.2,62.7,3.6
2023-04-02,Faro,19.6,66.1,0.3
2023-04-03,Faro,23.3,73.5,2.0
2023-04-04,Faro,21.9,63.6,1.6
2023-04-05,Faro,17.1,70.1,0.5
2023-04-06,Faro,20.1,69.1,0.3
2023-04-07,Faro,22.6,67.6,0.9
2023-04-08,Faro,23.4,57.8,1.1
2023-04-09,Faro,24.2,67.8,0.4
2023-04-10,Faro,17.6,61.7,0.7
2023-04-11,Faro,22.4,48.4,0.3
2023-04-12,Faro,25.1,65.6,0.1
2023-04-13,Faro,24.1,60.1,0.7
2023-04-14,Faro,22.3,61.0,0.3
2023-04-15,Faro,19.2,72.2,0.4
2023-04-16,Faro,23.3,57.9,0.0
2023-04-17,Faro,19.2,54.5,0.0
2023-04-18,Faro,20.7,63.4,0.9
2023-04-19,Faro,23.1,61.5,0.4
2023-04-20,Faro,24.8,67.9,1.8
2023-04-21,Faro,26.5,66.3,0.5
2023-04-22,Faro,21.7,59.2,0.8
2023-04-23,Faro,27.2,62.4,0.6
2023-04-24,Faro,24.2,60.0,0.1
2023-04-25,Faro,24.3,70.0,1.0
2023-04-26,Faro,29.3,63.1,0.8
2023-04-27,Faro,22.4,58.6,1.1
2023-04-28,Faro,24.0,61.3,0.3
2023-04-29,Faro,29.3,61.1,0.6
2023-04-30,Faro,25.5,54.7,0.2
2023-05-01,Faro,26.3,48.1,0.2
2023-05-02,Faro,27.5,55.5,0.2
2023-05-03,Faro,27.4,67.0,0.6
2023-05-04,Faro,28.5,47.3,0.6
2023-05-05,Faro,23.2,57.5,0.7
2023-05-06,Faro,23.1,63.9,1.7
2023-05-07,Faro,21.1,54.0,1.0
2023-05-08,Faro,25.1,59.6,0.6
2023-05-09,Faro,26.2,65.2,0.2
2023-05-10,Faro,25.2,52.5,0.2
2023-05-11,Faro,27.2,64.6,0.2
2023-05-12,Faro,26.4,51.9,0.8
2023-05-13,Faro,25.8,52.8,0.8
2023-05-14,Faro,31.4,60.4,0.9
2023-05-15,Faro,25.1,57.5,0.2
2023-05-16,Faro,29.5,57.8,0.2
2023-05-17,Faro,27.5,67.2,0.5
2023-05-18,Faro,29.0,56.9,0.4
2023-05-19,Faro,25.0,51.0,0.2
2023-05-20,Faro,30.2,46.9,0.4
2023-05-21,Faro,31.5,62.9,0.5
2023-05-22,Faro,25.0,70.7,0.1
2023-05-23,Faro,29.2,58.2,1.0
2023-05-24,Faro,28.3,53.2,0.4
2023-05-25,Faro,29.0,63.2,0.6
2023-05-26,Faro,26.8,58.1,0.0
2023-05-27,Faro,29.7,61.9,0.4
2023-05-28,Faro,29.3,60.3,0.3
2023-05-29,Faro,29.4,69.1,0.1
2023-05-30,Faro,27.8,72.2,0.1
2023-05-31,Faro,27.9,46.4,0.1
2023-06-01,Faro,30.3,51.1,1.1
2023-06-02,Faro,26.1,49.1,0.4
2023-06-03,Faro,28.5,58.2,1.1
2023-06-04,Faro,29.1,54.1,0.9
2023-06-05,Faro,30.5,51.1,0.5
2023-06-06,Faro,27.9,60.5,0.5
2023-06-07,Faro,27.1,42.1,0.2
2023-06-08,Faro,25.3,50.0,1.0
2023-06-09,Faro,29.6,46.7,1.0
2023-06-10,Faro,29.6,56.9,0.4
2023-06-11,Faro,30.7,56.3,0.3
2023-06-12,Faro,29.0,55.2,0.3
2023-06-13,Faro,27.5,51.9,0.3
2023-06-14,Faro,31.8,52.7,0.2
2023-06-15,Faro,33.9,59.2,0.0
2023-06-16,Faro,32.0,68.9,0.3
2023-06-17,Faro,30.7,48.1,0.1
2023-06-18,Faro,26.4,44.2,0.7
2023-06-19,Faro,32.5,56.6,0.4
2023-06-20,Faro,28.9,51.0,0.3
2023-06-21,Faro,29.7,42.8,0.3
2023-06-22,Faro,30.1,50.1,0.6
2023-06-23,Faro,30.8,65.7,0.2
2023-06-24,Faro,29.4,51.5,0.1
2023-06-25,Faro,30.8,48.4,0.2
2023-06-26,Faro,25.2,60.4,0.2
2023-06-27,Faro,30.9,59.8,0.6
2023-06-28,Faro,32.2,50.7,1.7
2023-06-29,Faro,29.9,47.1,0.3
2023-06-30,Faro,30.2,65.8,0.3
2023-07-01,Faro,27.5,68.3,0.1
2023-07-02,Faro,29.7,37.4,1.0
2023-07-03,Faro,29.0,57.5,0.6
2023-07-04,Faro,32.5,54.8,0.6
2023-07-05,Faro,31.7,49.4,0.1
2023-07-06,Faro,29.4,59.5,0.1
2023-07-07,Faro,28.6,35.8,0.1
2023-07-08,Faro,30.9,52.2,0.1
2023-07-09,Faro,27.3,54.9,0.3
2023-07-10,Faro,26.0,49.4,1.6
2023-07-11,Faro,29.2,46.3,0.9
2023-07-12,Faro,27.3,45.9,0.5
2023-07-13,Faro,30.9,66.2,0.1
2023-07-14,Faro,31.4,58.3,0.2
2023-07-15,Faro,28.7,65.3,0.1
2023-07-16,Faro,31.4,45.8,0.5
2023-07-17,Faro,30.1,53.9,0.4
2023-07-18,Faro,30.1,53.3,1.0
2023-07-19,Faro,26.4,47.8,0.2
2023-07-20,Faro,29.2,52.5,2.4
2023-07-21,Faro,32.6,52.8,0.9
2023-07-22,Faro,30.0,54.1,0.2
2023-07-23,Faro,28.4,49.5,0.5
2023-07-24,Faro,32.2,57.4,0.2
2023-07-25,Faro,28.0,70.6,0.3
2023-07-26,Faro,26.3,46.7,0.3
2023-07-27,Faro,26.3,50.0,0.8
2023-07-28,Faro,30.0,59.3,0.1
2023-07-29,Faro,26.5,48.5,0.4
2023-07-30,Faro,29.5,52.6,0.2
2023-07-31,Faro,26.8,64.9,0.7
2023-08-01,Faro,31.4,47.3,1.0
2023-08-02,Faro,25.2,46.1,0.2
2023-08-03,Faro,28.3,53.9,0.4
2023-08-04,Faro,30.4,64.8,0.7
2023-08-05,Faro,26.5,48.0,0.1
2023-08-06,Faro,28.2,62.0,0.7
2023-08-07,Faro,26.2,59.5,0.1
2023-08-08,Faro,25.9,53.0,0.2
2023-08-09,Faro,22.7,72.5,0.2
2023-08-10,Faro,28.9,58.6,0.7
2023-08-11,Faro,32.4,61.6,0.3
2023-08-12,Faro,26.5,65.7,1.3
2023-08-13,Faro,20.7,41.1,0.4
2023-08-14,Faro,27.6,65.8,0.9
2023-08-15,Faro,24.1,48.6,0.4
2023-08-16,Faro,24.7,62.0,0.0
2023-08-17,Faro,25.3,67.2,1.2
2023-08-18,Faro,23.8,63.1,0.2
2023-08-19,Faro,28.7,64.3,0.2
2023-08-20,Faro,31.4,59.1,0.4
2023-08-21,Faro,23.3,50.6,0.1
2023-08-22,Faro,23.3,41.4,0.2
2023-08-23,Faro,25.9,56.5,0.7
